inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks
INSP02304,31.08.2025,SCH0539,Yes,True,True,Y,na,Shivansh Loke,Toilets locked
INSP01316,17.03.2026,SCH0293,0,True,H,Y,False,Ranveer Dutt,No remarks
INSP00693,03-10-2026,SCH0102,True,True,No,,na,,Toilets locked
INSP00819,24-Aug-2025,SCH0058,Y,True,Nahi,,Y,Harrison Shah,Good condition
INSP01729,2026/01/03,SCH0354,True,N,True,No,Nahi hai,Ojasvi Venkataraman,
INSP01387,02-21-2026,sch_0566,False,False,True,haan,False,Samarth Narain,No remarks
INSP01846,2025/07/28,S0163,True,False,No,True,N,Ucchal Ramaswamy,No remarks
INSP02405,24-Jan-2026,SCH0559,False,Y,na,Yes,True,Hemangini Garg,
INSP02430,05-Mar-2026,sch0298,True,Hai,Hai,N,H,Liam Prabhakar,No remarks
INSP01600,2025/09/12,sch_0172,False,True,False,na,True,Radhika Oza,Toilets locked
INSP02485,05-01-2025,sch0334,1,True,True,Available,True,Eiravati Naidu,Good condition
INSP02585,14/02/2026,0555,Nahi hai,True,True,True,na,Benjamin Chatterjee,
INSP00702,12-Dec-2025,SCH0364,Working,True,Yes,,True,Abha Agarwal,
INSP01500,19/03/2026,SCH0094,H,1,True,Kharab,True,Diya Parmer,Needs repair
INSP02794,18.09.2025,SCH0230,Haan,haan,True,True,True,Akshay Pingle,Needs repair
INSP00922,03/12/2025,SCH0132,Y,H,na,Yes,True,,Average
INSP01425,2025/08/21,SCH0409,True,Y,,Y,True,Eiravati Mangal,
INSP01709,08-Mar-2026,sch0270,True,False,,True,Yes,Vasatika Sinha,
INSP00906,27.12.2025,SCH0033,,Yes,Hai,haan,Yes,Anvi Kant,Needs repair
INSP00455,2026-03-16,SCH0205,Hai,1,True,False,Not Available,Ekansh Gulati,
INSP02471,05.08.2025,sch_0431,haan,H,,0,True,Ikshita Shroff,Needs repair
INSP02209,13/11/2025,SCH-0193,Nahi,True,True,False,,Amara Sathe,Needs repair
INSP02656,2025/10/16,0205,na,H,Hai,False,0,Andrew Nigam,Average
INSP02299,2025-08-16,SCH-0449,True,False,haan,Broken,True,Abhimanyu Om,Needs repair
INSP00168,04/09/2025,SCH0568,False,True,H,True,Y,Ranveer Magar,Good condition
INSP00731,2025/11/05,SCH0371,H,,True,False,True,Widisha Dalal,Toilets locked
INSP02277,05-20-2025,0569,False,True,True,False,False,Yatin Magar,Needs repair
INSP01311,2025/05/08,SCH-0145,Nahi hai,Working,Y,False,False,Sudiksha Tank,Average
INSP02422,30/09/2025,sch_0188,na,True,Yes,True,False,Dayamai Luthra,No remarks
INSP00027,11-Aug-2025,SCH0023,H,True,Functional,0,True,,Toilets locked
INSP02098,11-29-2025,sch0329,,Y,Nahi hai,No,True,,
INSP01898,2025/12/23,SCH0418,True,Haan,Hai,Hai,No,Yahvi Divan,Needs repair
INSP01653,07-Mar-2026,SCH0346,True,H,True,False,Yes,Abha Raval,Average
INSP01623,2025/04/24,SCH0257,False,True,Hai,True,True,Rachit Rastogi,Toilets locked
INSP00588,02-10-2026,SCH0309,Y,True,Yes,Yes,0,Dayita Mahal,
INSP01402,2025-04-26,sch_0262,True,Hai,True,False,True,Bhavna Chandra,
INSP00998,2026/02/23,SCH0040,True,haan,haan,True,False,Chanakya Kata,Good condition
INSP01177,2025-09-02,SCH0148,True,H,True,H,Available,Triya Singh,Good condition
INSP01701,14/12/2025,SCH-0256,Nahi,Yes,True,False,False,Vasana Wagle,Toilets locked
INSP01041,17.01.2026,SCH0029,Y,True,True,Working,Haan,Devansh Chaudhary,No remarks
INSP00034,13.04.2025,S0403,True,True,True,True,N,Chanakya Baria,No remarks
INSP02410,2025/05/12,SCH-0417,False,True,N,Functional,True,Harshil Mall,Toilets locked
INSP02739,2025-12-10,SCH0198,Y,True,Working,True,N,Urvashi Kala,Toilets locked
INSP01380,2026/03/03,SCH0181,haan,True,Nahi hai,True,H,Udant Wali,Average
INSP00042,2026-02-23,sch0196,haan,True,Haan,True,False,Varenya Parmer,Toilets locked
INSP01877,15-Oct-2025,SCH0265,True,Y,Y,False,Y,Raghav Doshi,No remarks
INSP02952,2025-11-06,SCH0393,Available,True,Haan,Haan,1,Ishita Chokshi,Good condition
INSP02309,11-Aug-2025,SCH0142,1,1,H,True,Nahi,Tanish Zacharia,No remarks
INSP02741,07-24-2025,SCH0302,True,True,Working,False,No,Aryan Roy,Average
INSP02280,07-12-2025,sch0226,Available,True,Haan,1,No,Anita Parmar,Needs repair
INSP02019,28.05.2025,SCH0282,True,Yes,True,True,True,Samarth Deshpande,Toilets locked
INSP02000,2025/09/01,sch_0217,False,Available,Y,1,Y,Triya Dhawan,
INSP00610,08-06-2025,SCH0062,1,Functional,True,0,Functional,Niharika Nori,Good condition
INSP01133,13/05/2025,sch_0489,True,False,H,Haan,Nahi hai,Yug Halder,
INSP00029,2025/06/03,SCH0132,Available,Yes,,True,True,Arin Lall,Toilets locked
INSP00442,01-Sep-2025,S0564,1,True,True,False,True,Yamini Sridhar,Needs repair
INSP00666,2025/05/27,S0431,,True,False,True,Not Available,Nidra Kashyap,No remarks
INSP02993,2026/02/24,sch0544,Yes,Y,,No,True,Advika Sehgal,No remarks
INSP00494,10-Jan-2026,SCH0537,Haan,False,Hai,Under Repair,False,Lucky Chauhan,Average
INSP01259,2025-05-24,S0338,True,Haan,H,True,Kharab,Daksha Gupta,No remarks
INSP01302,06/02/2026,SCH0286,True,Yes,Y,H,False,Priya Kala,Good condition
INSP02671,28-Oct-2025,SCH0489,True,True,haan,True,True,Owen Dhaliwal,No remarks
INSP02489,24/08/2025,sch_0544,True,True,Yes,False,Available,Oni Khurana,Needs repair
INSP01383,2025-12-01,SCH0133,haan,Nahi,True,,Broken,Robert Bahri,No remarks
INSP01305,15/08/2025,sch_0402,,True,True,,Nahi,Azad Prakash,Needs repair
INSP00237,2025/12/17,SCH0180,,True,True,True,False,Ria Babu,Toilets locked
INSP01986,03-Dec-2025,S0115,False,haan,Y,Yes,Available,Christopher Chakraborty,Average
INSP00552,10-15-2025,SCH-0162,na,True,False,True,Nahi hai,Adweta Gupta,Good condition
INSP00521,13-Apr-2025,0018,True,True,Yes,False,False,,Average
INSP00782,2026-01-10,SCH0162,True,True,Working,1,True,Tanveer Dyal,Toilets locked
INSP01233,2025/07/19,SCH0395,True,1,Available,True,Y,Chatresh Misra,Toilets locked
INSP01139,20.04.2025,sch_0376,True,,True,False,na,Krish Hayer,Needs repair
INSP01906,01/05/2025,SCH-0400,True,True,Haan,True,True,Eta Kanda,Needs repair
INSP00721,04-10-2025,SCH0009,na,Kharab,Broken,Y,Nahi hai,Prisha Chandran,Good condition
INSP00736,2025/05/23,SCH0224,Available,1,True,1,Under Repair,Gautam Kannan,Toilets locked
INSP03000,08-09-2025,0349,False,Haan,Hai,Kharab,True,Bimala Talwar,Needs repair
INSP01751,11/06/2025,SCH0234,H,True,H,True,1,Jonathan Setty,Good condition
INSP00059,09/03/2026,S0030,,False,Available,True,N,Janaki Bora,
INSP00632,2026-02-09,0166,False,Working,True,Nahi,False,Aashi Srinivasan,
INSP01182,05/02/2026,SCH0368,Available,True,True,False,False,Azad Kota,Needs repair
INSP02323,03/04/2025,0176,Yes,Available,Working,Nahi,na,,No remarks
INSP00593,2025-05-23,sch0155,False,H,Available,True,False,Vamakshi Deshpande,Needs repair
INSP01304,07-20-2025,sch_0176,Yes,Yes,True,True,True,Omya Shenoy,Toilets locked
INSP01388,19.12.2025,0351,True,True,True,True,No,Aarav Sandhu,No remarks
INSP02751,2025/07/19,SCH0157,True,,Hai,Haan,Working,,Needs repair
INSP02767,2025-05-05,SCH-0081,haan,True,Not Available,Y,Nahi,Finn Prashad,Needs repair
INSP02055,03.06.2025,sch_0241,Available,Y,H,True,False,Chaitaly Sandhu,Average
INSP02349,2025/05/17,SCH0221,1,True,True,Haan,0,Urmi Gole,Needs repair
INSP00940,28-Sep-2025,S0471,,True,True,Not Available,Functional,Unni Balay,Needs repair
INSP02931,26-Dec-2025,SCH0262,haan,0,Available,True,,Christopher Dutt,Needs repair
INSP01250,09-23-2025,SCH0538,H,True,0,No,True,Edhitha Kata,
INSP00905,2026/02/14,SCH0417,False,Y,Haan,True,False,Harrison Garg,No remarks
INSP02964,11-Jan-2026,SCH-0145,True,1,Kharab,Functional,0,Yauvani Bala,
INSP01280,2025/06/03,SCH0476,Kharab,True,True,,True,Sathvik Gade,Good condition
INSP02526,10-28-2025,sch0484,N,True,N,True,False,Dayita Nayar,Needs repair
INSP00913,2025/05/03,S0592,Under Repair,Yes,haan,haan,False,Aarini Korpal,Toilets locked
INSP02243,2025/06/08,0279,Functional,False,True,False,haan,Sanya Ben,
INSP02511,2025/09/19,SCH0490,Nahi,False,True,Functional,Not Available,Azad Nagarajan,Average
INSP02593,2026/01/29,SCH0452,True,True,True,True,na,,No remarks
INSP01143,12/10/2025,SCH0026,na,True,N,True,True,Gabriel Sankaran,Needs repair
INSP02628,11-Mar-2026,SCH0019,False,Y,False,1,na,,No remarks
INSP00707,24-May-2025,SCH-0558,Functional,True,True,True,na,Dominic Goda,Average
INSP02929,09-May-2025,SCH0302,H,True,Working,Working,Broken,Barkha Purohit,Good condition
INSP01023,07-20-2025,SCH0246,True,True,True,Yes,True,Balvan Gopal,Toilets locked
INSP00746,03-Mar-2026,SCH0565,True,True,Yes,0,True,Maanas Ray,Needs repair
INSP01547,05-12-2025,SCH0095,False,,True,True,False,Harini Mohanty,Good condition
INSP01940,30.08.2025,sch0526,Nahi hai,False,Available,na,True,Urvashi Prabhu,Needs repair
INSP02481,2025/09/21,SCH0466,No,True,,No,Nahi,,Average
INSP02155,07-Nov-2025,sch_0231,N,True,1,,False,Abha Chandran,Toilets locked
INSP02824,2025-04-28,sch_0041,True,True,Y,True,True,Jonathan Dutt,Toilets locked
INSP00514,04.07.2025,sch0016,Yes,Haan,True,True,True,Arunima Dixit,No remarks
INSP00082,24-Sep-2025,SCH-0579,Working,Nahi hai,1,False,Available,,Needs repair
INSP02799,22-Oct-2025,SCH0084,H,False,Nahi,False,Hai,Saumya Tata,
INSP01309,25/09/2025,SCH0584,Haan,True,H,False,Available,Harshil Vasa,Toilets locked
INSP02625,2026-03-08,SCH0443,haan,1,1,False,True,Warinder Din,Average
INSP00915,13/03/2026,sch_0034,True,True,Hai,H,False,Wahab Sehgal,Needs repair
INSP01405,28-Feb-2026,0137,True,Available,1,Yes,True,Kala Mukhopadhyay,Average
INSP01648,05/07/2025,S0169,True,True,True,True,False,Netra Soman,Average
INSP02901,04-27-2025,sch_0192,False,Functional,True,Haan,True,Theodore Toor,Average
INSP01109,26-Nov-2025,S0571,True,True,H,H,1,Urishilla Choudhury,
INSP00151,2025-04-06,sch_0094,True,haan,True,Hai,False,Atharv Radhakrishnan,No remarks
INSP02866,14-Jan-2026,SCH0384,Working,Yes,Available,Kharab,Hai,,Needs repair
INSP00775,20-Oct-2025,sch_0502,,True,True,Yes,True,Garima Oak,Good condition
INSP00330,2025/10/10,sch_0376,Broken,True,Y,haan,False,Reva Bahl,Toilets locked
INSP00007,05-13-2025,SCH0243,True,True,Haan,,False,,Needs repair
INSP02002,17/03/2026,SCH-0175,Nahi hai,1,True,1,False,Yutika Dugar,Good condition
INSP00944,2025/05/15,SCH0438,True,Working,True,True,haan,Chavvi Maharaj,Needs repair
INSP00823,2025/09/22,SCH0031,Haan,False,True,haan,No,Mohini Vohra,Toilets locked
INSP00910,29/08/2025,SCH0553,Working,True,N,Nahi hai,False,Nitesh Pradhan,Needs repair
INSP00182,2025/08/30,SCH0322,N,True,No,True,1,Ekavir Gole,
INSP00165,2025-08-07,S0053,True,True,True,Working,True,Varsha Chakraborty,Good condition
INSP01524,23/04/2025,SCH-0225,False,Yes,Available,Haan,True,Ekaraj Nigam,
INSP00452,01.08.2025,0161,Functional,Haan,No,Haan,Nahi hai,Panini Andra,
INSP01312,11-01-2025,sch_0276,True,H,0,False,Hai,Matthew Issac,Needs repair
INSP01112,30/12/2025,SCH0213,True,1,False,False,False,Barkha Venkatesh,No remarks
INSP01288,2026-01-12,SCH-0360,False,Available,H,True,True,Qushi Bains,
INSP00328,2025/11/10,SCH0567,N,True,True,False,False,Balvan Chakrabarti,Average
INSP01791,09-Apr-2025,SCH0541,False,H,,na,False,Riya Kala,Toilets locked
INSP02793,06-Feb-2026,0563,True,Y,True,Functional,Yes,Nisha Madan,Average
INSP02008,2025/11/25,SCH0028,True,True,True,True,True,Qadim Sabharwal,Average
INSP01859,03-Aug-2025,SCH0487,,True,True,Nahi,True,Vansha Bhat,Needs repair
INSP00313,2025-08-04,SCH0396,True,True,Hai,False,Functional,David Mane,Needs repair
INSP00833,2025-12-13,0326,True,Working,False,1,False,Sanaya Varty,No remarks
INSP01202,01-29-2026,sch_0140,Working,True,True,Not Available,Yes,Pahal Rattan,Good condition
INSP02438,2025-04-07,SCH-0237,Nahi hai,1,1,True,True,Pranav Arya,Good condition
INSP02074,14/01/2026,SCH-0405,Under Repair,True,Nahi hai,H,,Aarav Nazareth,No remarks
INSP02447,2026-03-09,sch0003,Y,Yes,haan,,True,Raghav Pradhan,Needs repair
INSP01482,19-Oct-2025,SCH0234,Functional,True,Nahi hai,0,False,Vanya Vala,Good condition
INSP00778,28-Oct-2025,SCH0421,False,1,True,False,True,Advaith Ray,Toilets locked
INSP00800,02-02-2026,SCH0534,True,True,Hai,False,No,Manthan Dhawan,Toilets locked
INSP00055,2025-07-22,SCH-0392,True,False,False,haan,Nahi,Indira Amble,Good condition
INSP01921,2026-02-28,SCH0395,N,True,True,Hai,,Rachana Ganesh,No remarks
INSP02719,2026/03/10,SCH0233,haan,True,True,True,True,,No remarks
INSP02273,25.05.2025,SCH0483,True,,Available,True,False,Wishi Sachdeva,No remarks
INSP01702,12-27-2025,SCH-0030,False,True,Nahi,Haan,Kharab,Tanvi Mital,
INSP02949,2025-11-12,S0573,True,True,True,True,True,Viraj Sule,Needs repair
INSP00988,02-20-2026,SCH0279,True,True,True,True,False,Zaitra Batra,
INSP02271,28-Mar-2026,SCH0513,Y,0,0,True,True,Ekta Pillai,
INSP01395,11.04.2025,SCH0118,True,True,Y,False,False,Tanay Shenoy,Average
INSP00769,2025-07-11,SCH-0569,True,True,,False,False,Mahika Bedi,Good condition
INSP02790,01.12.2025,sch0578,,True,True,Yes,,Radha Ratta,No remarks
INSP00286,28.03.2026,SCH0503,Nahi hai,1,True,na,True,Ubika Chanda,No remarks
INSP02775,2025-10-06,SCH-0534,1,Available,False,Y,False,Chaitaly Halder,Average
INSP00429,2025/11/21,S0064,Haan,False,True,Yes,Nahi,Zayyan Sura,No remarks
INSP02080,11-Mar-2026,SCH0401,False,Nahi hai,True,Yes,False,Anmol Nayar,
INSP00723,2025/05/23,sch_0551,haan,True,True,Nahi,N,,Average
INSP00952,26-May-2025,sch_0132,N,True,Y,True,Haan,Nicholas Kaul,Good condition
INSP00990,25/06/2025,SCH0386,H,True,False,False,False,Azaan Vyas,No remarks
INSP02935,13/01/2026,SCH0455,True,haan,True,haan,True,Upasna Sama,Average
INSP02882,07-20-2025,S0059,N,Haan,Nahi hai,True,1,Christopher Agarwal,Good condition
INSP00327,03-Dec-2025,SCH0270,Available,True,True,Haan,True,Nimrat Acharya,Average
INSP01384,09/05/2025,SCH0360,Y,Y,Yes,False,,,Average
INSP01725,12-07-2025,sch_0351,Y,Haan,True,haan,na,Amaira Butala,
INSP01087,05-30-2025,SCH0276,True,Not Available,Y,,Functional,Girish Sampath,Needs repair
INSP00342,01-19-2026,SCH-0490,H,True,na,True,na,Rajata Bhardwaj,Average
INSP00148,11.10.2025,sch_0143,True,,True,True,False,Dhriti Ray,
INSP02463,20-Apr-2025,S0258,N,,Available,,False,Manbir Varghese,Average
INSP01108,25/11/2025,S0164,Y,True,Nahi,H,0,Imaran Gara,Needs repair
INSP00849,26/05/2025,SCH0151,1,True,Yes,na,haan,Ayushman Ramachandran,No remarks
INSP00967,17.01.2026,SCH-0117,True,Working,na,True,False,,No remarks
INSP02592,01-Jan-2026,SCH0450,Available,Nahi hai,True,Nahi,Hai,Sara Pandya,Good condition
INSP00662,2026-03-16,SCH0271,H,True,,,False,Chameli Bali,No remarks
INSP01003,15/12/2025,sch_0260,Functional,Y,Functional,True,True,Saumya Toor,
INSP02465,17-Jan-2026,0321,True,Working,True,True,Yes,Faraj Nazareth,Average
INSP02648,14/05/2025,SCH-0023,Haan,True,Yes,,True,Falguni Barad,Needs repair
INSP02792,06-05-2025,SCH-0235,True,Yes,False,True,True,Vansha Chokshi,Toilets locked
INSP01880,2026-01-18,SCH0509,True,Working,True,False,,Abhiram Pall,Average
INSP02960,19.06.2025,SCH-0423,H,True,Yes,True,True,Nirja Sankaran,Needs repair
INSP01204,06/08/2025,sch0543,1,,False,True,False,Jagat Sandal,Average
INSP01991,07-27-2025,sch_0107,Working,True,,True,True,,Good condition
INSP00025,12-01-2025,SCH0038,True,Haan,Working,0,False,Saksham Ganesan,Needs repair
INSP02953,2026-03-04,sch0097,Yes,True,H,na,False,Darpan Natt,Good condition
INSP02207,24.01.2026,0226,Haan,False,True,False,True,Rayaan Parsa,Toilets locked
INSP02189,2025-09-26,SCH0370,True,False,False,True,False,Jeevika Krishnan,
INSP02423,16-Jan-2026,SCH0394,1,True,Y,Available,Working,Utkarsh Behl,Good condition
INSP00876,13/01/2026,SCH0218,Hai,Hai,Functional,True,True,Vasana Dyal,Average
INSP02834,2025-05-19,SCH-0118,True,False,Y,Not Available,True,Mohammed Ramesh,Average
INSP00939,16.10.2025,SCH0251,1,True,Available,Available,,Aadi Misra,Needs repair
INSP02638,15/06/2025,SCH-0174,True,False,True,False,False,Leela Nath,Toilets locked
INSP02968,2025/10/04,SCH0074,Hai,False,Nahi hai,False,haan,Kavya Shan,
INSP00386,16-Apr-2025,SCH0114,True,True,False,N,True,Anthony Kamdar,Needs repair
INSP02418,2026/03/10,SCH0024,Y,H,H,na,False,Rohan Ratta,Good condition
INSP02639,26.03.2026,SCH0071,Available,True,True,True,No,Rishi Mitter,Toilets locked
INSP02316,2025-07-12,S0301,True,haan,Yes,False,True,Jagat Bassi,
INSP02855,16/11/2025,SCH-0108,,1,1,No,True,Zarna Kade,Needs repair
INSP00937,27-Jun-2025,S0395,1,True,1,False,Haan,Harini Kale,Toilets locked
INSP02713,14-Oct-2025,sch_0427,True,True,Hai,,False,Upadhriti Mall,No remarks
INSP00522,24/12/2025,S0509,1,True,Yes,Nahi,True,Jason Swamy,Needs repair
INSP01333,2025/06/28,SCH0210,False,True,True,True,False,Aarini Randhawa,Good condition
INSP01935,10/10/2025,0545,Haan,True,True,False,True,Vyanjana De,Good condition
INSP00936,02-20-2026,SCH-0215,True,Hai,Yes,haan,Nahi,Ethan Raval,
INSP00567,02.04.2025,SCH0526,True,True,True,Nahi hai,True,Nilima Jha,Needs repair
INSP01855,04/01/2026,SCH-0588,Nahi hai,Functional,True,,0,Chakradev Kalita,Needs repair
INSP02553,25.02.2026,sch_0402,True,True,True,False,False,Abhiram Ganesan,No remarks
INSP01646,09/07/2025,SCH-0206,False,,haan,0,False,Gopal Basu,No remarks
INSP02234,24.03.2026,SCH0517,Working,Yes,haan,False,No,Samuel Dhawan,Needs repair
INSP01793,13/04/2025,SCH-0050,True,Hai,Broken,Hai,False,Eesha Sha,Needs repair
INSP01431,13/06/2025,SCH0334,True,Yes,True,True,True,,No remarks
INSP02647,2025-10-18,SCH-0563,True,N,N,True,Yes,Veda Khurana,Toilets locked
INSP01014,28/11/2025,SCH0497,No,H,Functional,True,Broken,Faqid Mishra,No remarks
INSP01929,09-10-2025,0502,Functional,Yes,False,True,True,Meghana Barad,Needs repair
INSP02371,2025-12-02,sch0586,True,Y,False,H,False,Neel Sachdev,
INSP00127,2026-01-09,SCH0495,haan,No,True,True,True,Triveni Tripathi,Toilets locked
INSP02811,2026/02/12,SCH0197,True,True,True,True,True,Nimrat Gupta,Average
INSP01348,04-13-2025,sch_0037,True,True,Working,1,False,Bhavika Prakash,No remarks
INSP00356,2026/01/14,SCH0053,1,True,True,,False,,Toilets locked
INSP00828,2025-07-04,SCH0493,1,True,True,False,True,Ishaan Parikh,Good condition
INSP01640,2026-03-24,SCH0033,True,True,Available,1,Haan,,Toilets locked
INSP00985,2025-04-05,SCH0481,Y,True,Yes,haan,True,Baljiwan Balakrishnan,No remarks
INSP00363,2025-09-20,SCH-0521,H,Nahi hai,1,True,No,Raagini Wason,
INSP00346,08-28-2025,SCH0307,Working,True,Working,Nahi hai,False,Chameli Gulati,Good condition
INSP02780,12-Dec-2025,SCH0072,True,Available,,Nahi hai,False,Charita Mangat,No remarks
INSP02674,03-Jul-2025,sch0539,Haan,Yes,Yes,Working,,Inaya Salvi,Good condition
INSP00712,04/10/2025,SCH0318,False,1,True,H,False,Deepa Rai,Average
INSP02173,2025/09/23,sch0050,True,1,True,Kharab,False,Kashish D’Alia,Toilets locked
INSP00011,04-04-2025,SCH0336,Available,True,True,True,Y,Sudiksha Johal,
INSP02542,12.08.2025,SCH0534,1,0,Available,True,Nahi hai,,Good condition
INSP02117,02-01-2026,SCH0097,True,1,True,Hai,False,Anmol Bhakta,Toilets locked
INSP01835,05/12/2025,SCH0081,True,Yes,Haan,True,False,Garima Rana,Toilets locked
INSP00794,17/08/2025,S0278,True,haan,Nahi,False,False,Benjamin Pai,Average
INSP02906,2025-07-05,SCH-0385,0,H,True,False,False,Siya Dewan,Needs repair
INSP00095,07/01/2026,SCH0222,Haan,Functional,1,Functional,na,Chanakya Sodhi,No remarks
INSP00130,2025/04/28,sch_0329,True,H,True,True,N,Wishi Vasa,
INSP02361,22.04.2025,sch_0489,Hai,True,haan,Yes,na,Xalak Hans,Average
INSP01601,07-21-2025,0468,False,False,Haan,1,Nahi hai,Harinakshi Suri,
INSP01901,2025/08/06,sch0439,Functional,H,Y,Broken,True,Kala Nadig,Needs repair
INSP02757,29/11/2025,SCH0372,True,True,True,True,True,Wakeeta Bawa,No remarks
INSP01933,06-10-2025,sch_0347,True,True,haan,Yes,True,Nihal Salvi,Needs repair
INSP02264,05/10/2025,sch_0370,True,Functional,False,H,True,Manthan Pandey,Needs repair
INSP01866,09/10/2025,SCH0500,haan,True,Y,H,True,,Toilets locked
INSP01659,11-27-2025,sch0107,,H,Nahi,Broken,False,,
INSP00517,06/10/2025,SCH-0051,True,Haan,Available,Y,0,Zayyan Loyal,Average
INSP01858,18/02/2026,SCH0395,True,1,Y,False,0,Eshana Manda,Average
INSP01278,2026-01-07,SCH0561,No,Hai,N,haan,False,Waida Shankar,Needs repair
INSP00951,07/09/2025,SCH0323,False,True,True,True,No,Bina Shankar,Good condition
INSP01121,01/11/2025,SCH0225,True,Working,True,False,True,,Toilets locked
INSP00420,2025-10-15,SCH0148,Yes,H,Yes,True,True,Januja Magar,Needs repair
INSP00923,12-03-2025,SCH0242,,1,H,Haan,Yes,Omkaar Das,Good condition
INSP02319,19/04/2025,SCH0024,Working,Functional,True,Haan,Haan,Azad Chokshi,Toilets locked
INSP00478,08-08-2025,sch0410,1,Haan,Working,False,False,,
INSP02036,12/06/2025,S0171,Y,False,True,No,na,Manan Mohan,No remarks
INSP02296,18/10/2025,SCH-0564,True,True,True,No,Under Repair,Garima Gera,Good condition
INSP01693,20-Sep-2025,S0243,1,Working,Y,False,Broken,Anjali Sandhu,Needs repair
INSP02821,11-22-2025,sch0080,True,True,True,True,Kharab,Vamakshi Guha,No remarks
INSP01472,03/03/2026,SCH0257,True,True,True,Haan,False,Tanvi Kala,Average
INSP01203,09-17-2025,SCH0208,Haan,Available,Yes,False,True,Krish Agarwal,
INSP01670,01/09/2025,SCH0573,Y,True,True,haan,Working,Eesha More,No remarks
INSP02917,01-24-2026,SCH0282,True,True,1,,True,Kashvi Mahajan,Toilets locked
INSP01971,05-07-2025,0008,1,Available,Working,False,Nahi hai,,Toilets locked
INSP02152,16.12.2025,SCH0226,Haan,False,Hai,Haan,1,Samarth Subramaniam,Average
INSP00821,06-20-2025,SCH-0303,,True,Available,Nahi hai,0,Dayamai Kashyap,
INSP01998,23.05.2025,S0187,1,True,True,True,False,Imaran Sawhney,Average
INSP00053,2025-04-05,SCH0112,True,True,Yes,Haan,False,Lipika Agarwal,Needs repair
INSP01249,08-25-2025,SCH0201,haan,Hai,Working,,True,,Good condition
INSP02315,13-Jan-2026,SCH0303,haan,True,False,False,False,Gagan Karan,Toilets locked
INSP02831,19-May-2025,SCH0183,,Under Repair,Yes,Y,False,Samar Sane,Needs repair
INSP02191,2026-01-02,S0514,True,True,Haan,Yes,False,Oliver Balay,
INSP02749,2025-10-18,SCH0209,True,,True,Available,True,Devansh Oak,Toilets locked
INSP01047,30/09/2025,SCH0226,1,1,True,True,,Chandran Ramanathan,
